Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,Delta_GPA,AI_Usage_Segment
100142,STEM,Junior,2.407,25.2,Debugging/Troubleshooting,Advanced,4.0,True,10.34,4.0,Allowed_With_Citation,4.0,2.794,69.1,High,0.387,Heavy User (>15 jam)
100143,Humanities,Sophomore,3.43,10.37,Copywriting/Drafting,Advanced,4.0,True,16.72,4.0,Actively_Encouraged,1.0,3.641,78.81,Medium,0.21099999999999985,Moderate User (5-15 jam)
100144,Humanities,Sophomore,3.668,16.61,Summarizing_Reading,Beginner,3.0,False,6.92,5.0,Allowed_With_Citation,7.0,3.645,76.77,High,-0.02300000000000013,Heavy User (>15 jam)
100145,STEM,Junior,3.691,22.04,Summarizing_Reading,Intermediate,1.0,True,1.0,6.0,Allowed_With_Citation,9.0,3.877,72.99,Low,0.18599999999999994,Heavy User (>15 jam)
100146,STEM,Sophomore,2.425,9.16,Ideation,Advanced,3.0,False,18.86,5.0,Actively_Encouraged,4.0,2.992,90.32,High,0.5670000000000002,Moderate User (5-15 jam)
100147,Business,Sophomore,3.087,25.66,Ideation,Intermediate,1.0,False,1.0,5.0,Allowed_With_Citation,4.0,3.103,79.98,High,0.016000000000000014,Heavy User (>15 jam)
100148,Business,Junior,2.107,6.05,Ideation,Beginner,2.0,True,6.14,1.0,Actively_Encouraged,1.0,2.313,76.11,Low,0.20599999999999996,Moderate User (5-15 jam)
100149,STEM,Sophomore,3.221,40.0,Debugging/Troubleshooting,Beginner,3.0,True,4.54,6.0,Allowed_With_Citation,5.0,3.347,57.02,High,0.1259999999999999,Heavy User (>15 jam)
100150,STEM,Freshman,3.641,35.18,Debugging/Troubleshooting,Advanced,4.0,True,7.77,8.0,Actively_Encouraged,6.0,3.84,51.53,High,0.19899999999999984,Heavy User (>15 jam)
100151,Medical,Freshman,3.85,20.4,Copywriting/Drafting,Beginner,1.0,False,16.51,6.0,Actively_Encouraged,6.0,4.0,100.0,Medium,0.1499999999999999,Heavy User (>15 jam)
100152,STEM,Sophomore,2.784,4.43,Copywriting/Drafting,Intermediate,5.0,True,17.4,4.0,Allowed_With_Citation,3.0,3.092,82.92,Low,0.3080000000000003,Light User (0-5 jam)
100153,STEM,Junior,2.871,4.13,Summarizing_Reading,Advanced,4.0,False,10.31,1.0,Allowed_With_Citation,4.0,2.848,85.82,Medium,-0.02300000000000013,Light User (0-5 jam)
100154,Humanities,Sophomore,3.518,4.01,Ideation,Intermediate,3.0,True,18.42,1.0,Allowed_With_Citation,3.0,3.728,88.31,Low,0.2100000000000004,Light User (0-5 jam)
100155,Medical,Freshman,3.661,1.52,Summarizing_Reading,Intermediate,3.0,False,8.0,3.0,Strict_Ban,2.0,3.851,48.59,Medium,0.18999999999999995,Light User (0-5 jam)
100156,STEM,Sophomore,3.441,1.35,Copywriting/Drafting,Advanced,3.0,False,20.18,3.0,Actively_Encouraged,4.0,3.745,72.69,Medium,0.30400000000000027,Light User (0-5 jam)
100157,Business,Freshman,2.323,9.72,Summarizing_Reading,Beginner,3.0,False,10.26,6.0,Allowed_With_Citation,7.0,2.537,73.34,High,0.21399999999999997,Moderate User (5-15 jam)
100158,Arts,Graduate,3.033,3.86,Copywriting/Drafting,Beginner,3.0,True,6.6,5.0,Actively_Encouraged,5.0,3.487,71.38,High,0.4540000000000002,Light User (0-5 jam)
100159,STEM,Sophomore,2.148,10.2,Direct_Answer_Generation,Beginner,2.0,True,6.81,4.0,Strict_Ban,4.0,2.536,81.38,High,0.3879999999999999,Moderate User (5-15 jam)
100160,Business,Freshman,3.491,2.92,Ideation,Intermediate,3.0,True,13.33,4.0,Actively_Encouraged,9.0,3.739,77.34,Medium,0.24799999999999978,Light User (0-5 jam)
100161,Humanities,Senior,3.564,2.76,Copywriting/Drafting,Beginner,3.0,False,21.05,1.0,Actively_Encouraged,5.0,4.0,66.33,Low,0.43599999999999994,Light User (0-5 jam)
100162,Business,Sophomore,3.518,9.49,Summarizing_Reading,Beginner,2.0,False,7.24,5.0,Strict_Ban,5.0,3.553,76.08,Low,0.03500000000000014,Moderate User (5-15 jam)
100163,Business,Junior,3.34,2.62,Debugging/Troubleshooting,Beginner,1.0,False,18.85,3.0,Allowed_With_Citation,2.0,3.728,81.7,High,0.38800000000000034,Light User (0-5 jam)
100164,Business,Freshman,3.565,1.41,Ideation,Intermediate,2.0,False,15.13,4.0,Allowed_With_Citation,5.0,3.905,80.89,Low,0.33999999999999986,Light User (0-5 jam)
100165,STEM,Graduate,2.309,27.25,Debugging/Troubleshooting,Beginner,3.0,True,12.13,6.0,Allowed_With_Citation,5.0,2.606,70.82,High,0.2969999999999997,Heavy User (>15 jam)
100166,Arts,Graduate,3.365,9.67,Ideation,Beginner,2.0,False,7.94,3.0,Actively_Encouraged,5.0,3.286,66.16,High,-0.07900000000000018,Moderate User (5-15 jam)
100167,Humanities,Senior,3.257,1.18,Summarizing_Reading,Beginner,1.0,False,16.79,1.0,Strict_Ban,2.0,3.809,81.93,High,0.552,Light User (0-5 jam)
100168,STEM,Senior,2.258,2.67,Debugging/Troubleshooting,Intermediate,1.0,False,6.45,3.0,Allowed_With_Citation,1.0,2.326,82.16,Low,0.06800000000000006,Light User (0-5 jam)
100169,STEM,Junior,2.086,4.31,Debugging/Troubleshooting,Intermediate,2.0,False,5.11,2.0,Strict_Ban,5.0,2.38,51.4,Medium,0.29400000000000004,Light User (0-5 jam)
100170,Business,Graduate,2.331,5.54,Summarizing_Reading,Intermediate,2.0,True,11.0,3.0,Strict_Ban,4.0,2.493,83.54,High,0.16199999999999992,Moderate User (5-15 jam)
100171,Business,Junior,1.737,0.78,Ideation,Advanced,4.0,True,15.51,5.0,Allowed_With_Citation,5.0,2.001,82.74,Low,0.2639999999999998,Light User (0-5 jam)
100172,STEM,Sophomore,3.3,2.54,Ideation,Intermediate,1.0,False,9.31,4.0,Allowed_With_Citation,7.0,3.386,80.69,Medium,0.0860000000000003,Light User (0-5 jam)
100173,Business,Freshman,2.624,0.11,Summarizing_Reading,Advanced,3.0,False,10.56,3.0,Allowed_With_Citation,7.0,2.737,71.53,Medium,0.11299999999999999,Light User (0-5 jam)
100174,STEM,Freshman,3.478,9.82,Copywriting/Drafting,Beginner,2.0,False,1.21,3.0,Allowed_With_Citation,6.0,3.476,41.99,Low,-0.002000000000000224,Moderate User (5-15 jam)
100175,Business,Junior,2.121,14.99,Direct_Answer_Generation,Intermediate,2.0,False,14.5,6.0,Actively_Encouraged,3.0,2.264,65.19,Medium,0.1429999999999998,Moderate User (5-15 jam)
100176,STEM,Sophomore,3.174,2.13,Debugging/Troubleshooting,Beginner,2.0,False,18.79,5.0,Actively_Encouraged,8.0,3.084,69.25,High,-0.08999999999999986,Light User (0-5 jam)
100177,Business,Senior,3.349,18.12,Ideation,Advanced,4.0,False,6.81,6.0,Allowed_With_Citation,5.0,3.457,87.34,High,0.10799999999999965,Heavy User (>15 jam)
100178,Humanities,Sophomore,2.576,3.46,Summarizing_Reading,Beginner,3.0,True,18.16,3.0,Allowed_With_Citation,4.0,2.835,73.45,Low,0.2589999999999999,Light User (0-5 jam)
100179,Medical,Graduate,3.66,2.94,Copywriting/Drafting,Beginner,1.0,True,12.84,3.0,Strict_Ban,5.0,3.961,59.54,Low,0.3009999999999997,Light User (0-5 jam)
100180,STEM,Junior,2.866,2.7,Debugging/Troubleshooting,Advanced,5.0,False,10.94,2.0,Actively_Encouraged,2.0,3.515,66.28,Low,0.649,Light User (0-5 jam)
100181,Humanities,Junior,2.129,26.24,Copywriting/Drafting,Advanced,5.0,True,7.7,7.0,Strict_Ban,9.0,2.284,82.23,High,0.1549999999999998,Heavy User (>15 jam)
100182,STEM,Junior,3.676,3.1,Debugging/Troubleshooting,Beginner,1.0,True,17.08,4.0,Strict_Ban,1.0,3.814,57.65,Low,0.1379999999999999,Light User (0-5 jam)
100183,Medical,Graduate,3.443,3.49,Ideation,Advanced,3.0,True,10.52,2.0,Actively_Encouraged,3.0,3.805,90.63,High,0.3620000000000001,Light User (0-5 jam)
100184,Medical,Freshman,3.295,0.75,Summarizing_Reading,Beginner,2.0,False,18.67,1.0,Allowed_With_Citation,5.0,3.413,64.58,Low,0.11799999999999988,Light User (0-5 jam)
100185,STEM,Freshman,3.022,37.66,Copywriting/Drafting,Intermediate,3.0,True,7.47,6.0,Allowed_With_Citation,7.0,3.26,55.99,Medium,0.238,Heavy User (>15 jam)
100186,Business,Senior,3.43,0.36,Debugging/Troubleshooting,Beginner,2.0,False,12.55,4.0,Allowed_With_Citation,1.0,3.995,90.27,Low,0.565,Light User (0-5 jam)
100187,Arts,Senior,2.82,3.33,Copywriting/Drafting,Intermediate,3.0,False,12.62,2.0,Allowed_With_Citation,1.0,3.102,61.83,Low,0.28200000000000003,Light User (0-5 jam)
100188,Business,Junior,3.396,1.87,Copywriting/Drafting,Intermediate,3.0,False,3.97,2.0,Actively_Encouraged,1.0,3.49,55.3,Medium,0.0940000000000003,Light User (0-5 jam)
100189,Business,Sophomore,3.326,3.23,Ideation,Beginner,2.0,False,15.68,1.0,Allowed_With_Citation,4.0,3.592,62.61,Medium,0.266,Light User (0-5 jam)
100190,STEM,Sophomore,3.414,1.7,Copywriting/Drafting,Intermediate,4.0,False,10.47,3.0,Allowed_With_Citation,8.0,3.882,89.38,Low,0.46799999999999997,Light User (0-5 jam)
100191,STEM,Sophomore,3.05,3.49,Summarizing_Reading,Intermediate,2.0,False,3.56,2.0,Actively_Encouraged,1.0,2.981,92.74,Low,-0.06899999999999995,Light User (0-5 jam)
100192,Medical,Graduate,3.668,3.05,Summarizing_Reading,Intermediate,2.0,False,5.0,4.0,Actively_Encouraged,9.0,4.0,96.43,High,0.33199999999999985,Light User (0-5 jam)
100193,Medical,Sophomore,3.282,2.41,Direct_Answer_Generation,Beginner,2.0,False,12.17,3.0,Allowed_With_Citation,1.0,3.661,100.0,Low,0.379,Light User (0-5 jam)
100194,Business,Senior,3.295,7.69,Copywriting/Drafting,Advanced,5.0,False,16.64,1.0,Allowed_With_Citation,2.0,3.857,95.01,Low,0.5620000000000003,Moderate User (5-15 jam)
100195,Humanities,Senior,2.228,3.64,Ideation,Beginner,3.0,False,2.4,1.0,Allowed_With_Citation,5.0,2.429,72.68,Medium,0.20099999999999962,Light User (0-5 jam)
100196,Humanities,Freshman,3.781,2.11,Copywriting/Drafting,Intermediate,2.0,False,18.87,2.0,Actively_Encouraged,3.0,3.95,87.3,Medium,0.16900000000000004,Light User (0-5 jam)
100197,Business,Freshman,3.861,6.34,Direct_Answer_Generation,Beginner,2.0,False,11.62,3.0,Allowed_With_Citation,6.0,3.797,55.28,Low,-0.06400000000000006,Moderate User (5-15 jam)
100198,Medical,Sophomore,2.816,2.64,Direct_Answer_Generation,Intermediate,1.0,False,13.48,1.0,Allowed_With_Citation,6.0,2.921,76.6,Low,0.10499999999999998,Light User (0-5 jam)
100199,Medical,Senior,1.691,8.1,Summarizing_Reading,Beginner,3.0,False,9.79,4.0,Allowed_With_Citation,3.0,1.86,58.58,Medium,0.16900000000000004,Moderate User (5-15 jam)
100200,Arts,Sophomore,2.874,14.28,Direct_Answer_Generation,Advanced,3.0,False,13.68,6.0,Strict_Ban,5.0,3.035,87.08,High,0.16100000000000003,Moderate User (5-15 jam)
100201,Business,Freshman,3.337,17.53,Copywriting/Drafting,Beginner,2.0,True,13.95,6.0,Strict_Ban,10.0,3.714,53.77,Medium,0.3769999999999998,Heavy User (>15 jam)
100202,STEM,Sophomore,2.773,1.76,Summarizing_Reading,Advanced,3.0,True,18.52,2.0,Actively_Encouraged,2.0,3.061,68.03,Low,0.2879999999999998,Light User (0-5 jam)
100203,STEM,Freshman,3.548,0.87,Debugging/Troubleshooting,Intermediate,5.0,True,12.01,4.0,Strict_Ban,7.0,3.673,72.33,Medium,0.125,Light User (0-5 jam)
100204,Medical,Freshman,2.053,10.51,Direct_Answer_Generation,Beginner,3.0,False,11.46,4.0,Allowed_With_Citation,6.0,2.172,73.12,Low,0.11900000000000022,Moderate User (5-15 jam)
100205,Business,Sophomore,3.357,21.32,Debugging/Troubleshooting,Beginner,2.0,True,14.42,6.0,Allowed_With_Citation,6.0,3.824,64.84,Medium,0.46699999999999964,Heavy User (>15 jam)
100206,STEM,Freshman,3.219,8.15,Debugging/Troubleshooting,Intermediate,3.0,True,17.99,4.0,Actively_Encouraged,6.0,3.384,62.0,Medium,0.16500000000000004,Moderate User (5-15 jam)
100207,STEM,Senior,3.819,0.81,Debugging/Troubleshooting,Beginner,2.0,True,12.11,4.0,Actively_Encouraged,5.0,4.0,88.92,Medium,0.18100000000000005,Light User (0-5 jam)
100208,Business,Sophomore,3.166,9.73,Ideation,Beginner,1.0,False,11.08,4.0,Allowed_With_Citation,4.0,3.424,88.19,Low,0.258,Moderate User (5-15 jam)
100209,STEM,Senior,3.742,1.59,Direct_Answer_Generation,Beginner,2.0,True,20.06,4.0,Actively_Encouraged,6.0,4.0,57.99,Medium,0.258,Light User (0-5 jam)
100210,STEM,Junior,2.358,6.03,Summarizing_Reading,Advanced,4.0,True,10.87,2.0,Allowed_With_Citation,7.0,2.525,73.66,Medium,0.16699999999999982,Moderate User (5-15 jam)
100211,Business,Graduate,3.179,9.61,Debugging/Troubleshooting,Advanced,3.0,True,6.04,4.0,Allowed_With_Citation,7.0,3.448,85.19,Medium,0.26900000000000013,Moderate User (5-15 jam)
100212,Business,Freshman,3.37,16.68,Summarizing_Reading,Advanced,4.0,True,13.45,5.0,Allowed_With_Citation,6.0,3.544,60.04,Medium,0.17399999999999993,Heavy User (>15 jam)
100213,Business,Freshman,2.363,6.12,Ideation,Advanced,5.0,True,11.18,6.0,Allowed_With_Citation,1.0,2.653,92.54,Low,0.29000000000000004,Moderate User (5-15 jam)
100214,STEM,Graduate,3.741,4.25,Direct_Answer_Generation,Beginner,2.0,True,1.29,4.0,Allowed_With_Citation,7.0,3.903,89.03,Medium,0.16199999999999992,Light User (0-5 jam)
100215,Business,Senior,3.815,5.75,Summarizing_Reading,Advanced,5.0,True,10.43,3.0,Allowed_With_Citation,6.0,4.0,77.85,Low,0.18500000000000005,Moderate User (5-15 jam)
100216,STEM,Freshman,3.098,1.91,Debugging/Troubleshooting,Intermediate,2.0,True,3.43,4.0,Allowed_With_Citation,6.0,2.936,62.17,Low,-0.16199999999999992,Light User (0-5 jam)
100217,Humanities,Freshman,2.833,4.27,Copywriting/Drafting,Intermediate,3.0,False,1.0,5.0,Actively_Encouraged,1.0,2.957,77.19,High,0.12399999999999967,Light User (0-5 jam)
100218,Business,Graduate,3.528,7.89,Ideation,Beginner,2.0,False,23.25,2.0,Strict_Ban,2.0,4.0,98.6,High,0.472,Moderate User (5-15 jam)
100219,Business,Freshman,2.684,2.69,Ideation,Beginner,1.0,False,14.68,2.0,Allowed_With_Citation,3.0,2.888,86.1,Low,0.20399999999999974,Light User (0-5 jam)
100220,Arts,Graduate,3.212,3.85,Copywriting/Drafting,Intermediate,3.0,True,21.18,4.0,Actively_Encouraged,6.0,3.444,67.65,Low,0.23199999999999976,Light User (0-5 jam)
100221,Business,Graduate,3.338,23.56,Ideation,Advanced,3.0,True,1.73,7.0,Actively_Encouraged,9.0,3.623,79.2,High,0.28500000000000014,Heavy User (>15 jam)
100222,Business,Sophomore,3.392,0.18,Debugging/Troubleshooting,Beginner,3.0,False,19.52,1.0,Strict_Ban,1.0,3.568,75.24,Low,0.17600000000000016,Light User (0-5 jam)
100223,STEM,Senior,3.062,21.42,Summarizing_Reading,Advanced,4.0,False,10.64,3.0,Strict_Ban,4.0,3.035,63.98,High,-0.02699999999999969,Heavy User (>15 jam)
100224,Humanities,Junior,3.041,11.81,Summarizing_Reading,Beginner,3.0,False,16.54,2.0,Allowed_With_Citation,3.0,3.149,70.08,High,0.1080000000000001,Moderate User (5-15 jam)
100225,STEM,Senior,3.565,4.6,Ideation,Beginner,3.0,False,20.32,3.0,Allowed_With_Citation,5.0,3.834,76.92,Medium,0.26900000000000013,Light User (0-5 jam)
100226,STEM,Sophomore,3.337,3.82,Copywriting/Drafting,Beginner,3.0,True,10.28,1.0,Actively_Encouraged,1.0,3.378,90.81,Medium,0.040999999999999925,Light User (0-5 jam)
100227,Medical,Freshman,1.928,9.33,Summarizing_Reading,Advanced,4.0,False,1.0,2.0,Actively_Encouraged,6.0,1.866,49.12,Low,-0.06199999999999983,Moderate User (5-15 jam)
100228,Humanities,Senior,3.225,15.05,Summarizing_Reading,Beginner,3.0,False,4.01,5.0,Actively_Encouraged,7.0,3.354,59.27,Medium,0.129,Heavy User (>15 jam)
100229,Medical,Freshman,3.167,0.39,Summarizing_Reading,Beginner,3.0,False,21.6,1.0,Allowed_With_Citation,3.0,3.643,80.69,Low,0.476,Light User (0-5 jam)
100230,Business,Graduate,2.767,6.3,Ideation,Intermediate,1.0,False,8.96,1.0,Actively_Encouraged,1.0,3.032,65.87,Medium,0.2650000000000001,Moderate User (5-15 jam)
100231,Arts,Sophomore,3.29,2.28,Ideation,Beginner,1.0,True,5.92,1.0,Allowed_With_Citation,2.0,3.646,81.36,Low,0.35599999999999987,Light User (0-5 jam)
100232,Business,Freshman,3.653,1.27,Ideation,Intermediate,5.0,False,10.97,4.0,Allowed_With_Citation,3.0,3.572,72.15,High,-0.08099999999999996,Light User (0-5 jam)
100233,Business,Sophomore,3.767,5.41,Ideation,Beginner,1.0,False,6.16,3.0,Allowed_With_Citation,7.0,3.61,61.21,Low,-0.15700000000000003,Moderate User (5-15 jam)
100234,Humanities,Graduate,3.609,0.76,Debugging/Troubleshooting,Advanced,5.0,False,14.74,2.0,Strict_Ban,1.0,4.0,89.33,Low,0.391,Light User (0-5 jam)
100235,STEM,Sophomore,3.319,8.17,Direct_Answer_Generation,Advanced,3.0,False,16.89,3.0,Allowed_With_Citation,5.0,3.641,88.9,High,0.32200000000000006,Moderate User (5-15 jam)
100236,Business,Graduate,3.133,0.26,Ideation,Beginner,3.0,True,17.54,1.0,Allowed_With_Citation,5.0,3.209,81.38,Medium,0.07600000000000007,Light User (0-5 jam)
100237,STEM,Freshman,3.291,8.76,Copywriting/Drafting,Intermediate,3.0,True,16.54,2.0,Strict_Ban,3.0,3.644,100.0,Medium,0.3530000000000002,Moderate User (5-15 jam)
100238,STEM,Junior,3.857,3.97,Direct_Answer_Generation,Advanced,4.0,False,23.89,1.0,Allowed_With_Citation,4.0,4.0,100.0,Medium,0.1429999999999998,Light User (0-5 jam)
100239,Business,Graduate,3.351,15.28,Ideation,Beginner,2.0,False,15.69,6.0,Actively_Encouraged,7.0,3.623,78.96,Medium,0.27200000000000024,Heavy User (>15 jam)
100240,STEM,Freshman,3.381,7.75,Debugging/Troubleshooting,Beginner,1.0,False,14.91,3.0,Allowed_With_Citation,4.0,3.474,74.92,Medium,0.09300000000000042,Moderate User (5-15 jam)
100241,Medical,Sophomore,3.555,5.97,Summarizing_Reading,Beginner,1.0,True,11.13,2.0,Allowed_With_Citation,2.0,3.516,82.38,Low,-0.039000000000000146,Moderate User (5-15 jam)
100242,Medical,Graduate,3.511,9.68,Summarizing_Reading,Beginner,2.0,True,17.3,6.0,Actively_Encouraged,3.0,3.704,86.02,High,0.19300000000000006,Moderate User (5-15 jam)
100243,Medical,Junior,3.267,1.62,Summarizing_Reading,Advanced,3.0,False,8.63,5.0,Actively_Encouraged,2.0,3.52,73.95,Medium,0.2530000000000001,Light User (0-5 jam)
100244,Humanities,Senior,2.689,0.67,Copywriting/Drafting,Beginner,2.0,False,7.05,3.0,Strict_Ban,5.0,2.993,87.34,Medium,0.3039999999999998,Light User (0-5 jam)
100245,STEM,Senior,3.589,22.12,Ideation,Intermediate,2.0,False,10.25,7.0,Allowed_With_Citation,10.0,3.635,97.9,Medium,0.04599999999999982,Heavy User (>15 jam)
100246,Medical,Junior,2.81,19.75,Direct_Answer_Generation,Beginner,2.0,True,3.18,6.0,Allowed_With_Citation,1.0,2.358,64.94,High,-0.45199999999999996,Heavy User (>15 jam)
100247,Humanities,Senior,3.495,9.09,Copywriting/Drafting,Beginner,3.0,True,13.12,2.0,Strict_Ban,5.0,3.745,72.68,High,0.25,Moderate User (5-15 jam)
100248,Medical,Junior,2.312,14.79,Debugging/Troubleshooting,Advanced,3.0,True,10.08,2.0,Allowed_With_Citation,2.0,2.989,100.0,Medium,0.677,Moderate User (5-15 jam)
100249,Medical,Senior,3.915,7.89,Summarizing_Reading,Intermediate,4.0,False,20.54,6.0,Strict_Ban,4.0,4.0,78.11,Medium,0.08499999999999996,Moderate User (5-15 jam)
100250,Arts,Freshman,3.803,5.74,Copywriting/Drafting,Beginner,1.0,True,14.62,4.0,Allowed_With_Citation,3.0,3.803,67.41,Low,0.0,Moderate User (5-15 jam)
100251,STEM,Graduate,3.016,12.75,Ideation,Advanced,3.0,True,21.44,6.0,Allowed_With_Citation,3.0,3.507,82.28,High,0.4910000000000001,Moderate User (5-15 jam)
100252,Humanities,Senior,3.332,9.12,Direct_Answer_Generation,Advanced,4.0,True,12.83,5.0,Allowed_With_Citation,3.0,3.72,83.47,Medium,0.38800000000000034,Moderate User (5-15 jam)
100253,Arts,Sophomore,2.648,1.43,Copywriting/Drafting,Beginner,3.0,False,10.69,3.0,Actively_Encouraged,2.0,2.517,71.83,Low,-0.13100000000000023,Light User (0-5 jam)
100254,Humanities,Junior,3.878,11.89,Debugging/Troubleshooting,Intermediate,3.0,True,8.94,4.0,Allowed_With_Citation,3.0,4.0,64.07,Medium,0.12199999999999989,Moderate User (5-15 jam)
100255,STEM,Sophomore,2.069,25.73,Copywriting/Drafting,Beginner,2.0,False,19.14,7.0,Allowed_With_Citation,6.0,2.314,59.48,High,0.2450000000000001,Heavy User (>15 jam)
100256,Business,Senior,2.738,7.93,Ideation,Intermediate,2.0,True,1.7,1.0,Strict_Ban,1.0,3.103,63.11,Low,0.3650000000000002,Moderate User (5-15 jam)
100257,Medical,Graduate,3.164,3.38,Direct_Answer_Generation,Advanced,3.0,True,12.47,1.0,Strict_Ban,2.0,3.636,81.63,High,0.472,Light User (0-5 jam)
100258,Business,Freshman,3.416,2.17,Summarizing_Reading,Advanced,3.0,False,17.99,1.0,Allowed_With_Citation,2.0,3.669,89.41,Low,0.2530000000000001,Light User (0-5 jam)
100259,Business,Graduate,2.41,7.72,Copywriting/Drafting,Advanced,3.0,False,6.6,2.0,Allowed_With_Citation,2.0,2.556,76.43,High,0.1459999999999999,Moderate User (5-15 jam)
100260,STEM,Freshman,2.637,0.74,Debugging/Troubleshooting,Advanced,3.0,True,14.56,2.0,Allowed_With_Citation,3.0,3.132,84.55,Medium,0.4950000000000001,Light User (0-5 jam)
100261,Business,Junior,3.244,20.81,Ideation,Advanced,3.0,True,11.55,5.0,Allowed_With_Citation,4.0,3.651,87.79,Medium,0.4069999999999996,Heavy User (>15 jam)
100262,Medical,Junior,3.506,5.02,Summarizing_Reading,Intermediate,2.0,False,10.09,1.0,Allowed_With_Citation,3.0,3.88,71.93,Low,0.3740000000000001,Moderate User (5-15 jam)
100263,STEM,Sophomore,3.825,18.43,Debugging/Troubleshooting,Intermediate,3.0,True,7.11,3.0,Actively_Encouraged,3.0,4.0,87.29,Low,0.17499999999999982,Heavy User (>15 jam)
100264,Business,Junior,3.05,22.73,Summarizing_Reading,Beginner,3.0,True,11.01,7.0,Allowed_With_Citation,6.0,3.284,68.48,High,0.23399999999999999,Heavy User (>15 jam)
100265,Medical,Senior,2.94,1.62,Summarizing_Reading,Intermediate,3.0,True,11.71,4.0,Strict_Ban,2.0,3.211,82.2,Low,0.2709999999999999,Light User (0-5 jam)
100266,Business,Sophomore,3.293,10.66,Debugging/Troubleshooting,Beginner,1.0,False,6.63,3.0,Allowed_With_Citation,2.0,3.37,89.83,Low,0.07699999999999996,Moderate User (5-15 jam)
100267,Business,Freshman,2.912,12.22,Ideation,Intermediate,1.0,False,11.33,5.0,Allowed_With_Citation,3.0,2.95,65.63,Medium,0.038000000000000256,Moderate User (5-15 jam)
100268,Business,Junior,3.302,23.57,Copywriting/Drafting,Intermediate,4.0,True,21.08,6.0,Allowed_With_Citation,7.0,3.567,89.24,Medium,0.2650000000000001,Heavy User (>15 jam)
100269,Humanities,Senior,3.472,3.46,Copywriting/Drafting,Intermediate,3.0,True,9.68,1.0,Actively_Encouraged,3.0,3.848,69.07,Medium,0.3759999999999999,Light User (0-5 jam)
100270,STEM,Graduate,2.579,0.86,Ideation,Beginner,1.0,True,8.9,1.0,Actively_Encouraged,1.0,2.888,80.34,Low,0.3089999999999997,Light User (0-5 jam)
100271,Arts,Freshman,2.991,9.42,Copywriting/Drafting,Beginner,1.0,True,10.47,5.0,Actively_Encouraged,7.0,3.261,79.72,Low,0.27,Moderate User (5-15 jam)
100272,Arts,Graduate,2.736,1.3,Debugging/Troubleshooting,Beginner,2.0,True,12.06,5.0,Actively_Encouraged,4.0,2.995,73.16,High,0.2589999999999999,Light User (0-5 jam)
100273,Arts,Junior,3.616,3.95,Copywriting/Drafting,Beginner,2.0,False,1.18,3.0,Strict_Ban,9.0,3.863,62.9,High,0.2469999999999999,Light User (0-5 jam)
